Mês,Real,Previsto,Erro,Erro %
2024-09,"235.726.717,50","239.948.726,13","-4.222.008,63","-1,79"
2024-10,"266.295.116,90","240.967.484,10","25.327.632,80","9,51"
2024-11,"247.432.984,10","258.721.302,84","-11.288.318,74","-4,56"
2024-12,"430.710.464,10","401.454.629,04","29.255.835,06","6,79"
2025-01,"228.692.271,90","223.754.775,93","4.937.495,97","2,16"
2025-02,"237.404.136,50","230.977.481,86","6.426.654,64","2,71"
2025-03,"237.347.819,10","234.564.782,70","2.783.036,40","1,17"
2025-04,"246.973.326,80","238.456.005,53","8.517.321,27","3,45"
2025-05,"255.667.405,40","241.153.687,18","14.513.718,22","5,68"
2025-06,"263.664.264,40","243.469.383,92","20.194.880,48","7,66"
2025-07,"264.136.219,70","247.722.288,03","16.413.931,67","6,21"
2025-08,"267.478.759,90","252.678.840,23","14.799.919,67","5,53"
