Mês,Real,Previsto,Erro,Erro %
2024-09,"20.040.012,25","17.777.702,67","2.262.309,58","11,29"
2024-10,"15.696.746,09","17.777.702,67","-2.080.956,58","-13,26"
2024-11,"15.044.809,67","17.777.702,67","-2.732.893,00","-18,17"
2024-12,"27.311.687,59","17.777.702,67","9.533.984,92","34,91"
2025-01,"23.203.219,14","17.777.702,67","5.425.516,47","23,38"
2025-02,"20.985.208,14","17.777.702,67","3.207.505,47","15,28"
2025-03,"21.292.780,70","17.777.702,67","3.515.078,03","16,51"
2025-04,"18.703.977,57","17.777.702,67","926.274,90","4,95"
2025-05,"21.832.070,30","17.777.702,67","4.054.367,63","18,57"
2025-06,"30.289.284,28","17.777.702,67","12.511.581,61","41,31"
2025-07,"17.067.898,52","17.777.702,67","-709.804,15","-4,16"
2025-08,"12.520.703,52","17.777.702,67","-5.256.999,15","-41,99"
