Mês,Valores_Previstos
2025-09,"2.725.852.565,35"
2025-10,"2.678.971.460,60"
2025-11,"2.696.008.457,19"
2025-12,"2.727.510.972,11"
2026-01,"2.699.151.900,29"
2026-02,"2.595.600.984,92"
2026-03,"2.576.037.175,18"
2026-04,"2.676.137.071,32"
2026-05,"2.651.107.010,28"
2026-06,"2.673.029.151,25"
2026-07,"2.707.413.596,27"
2026-08,"2.680.493.581,17"
