Mês,Valores_Previstos
2025-09,"460.781.473,72"
2025-10,"494.348.947,45"
2025-11,"619.178.675,97"
2025-12,"669.036.395,87"
2026-01,"602.269.598,81"
2026-02,"786.319.228,77"
2026-03,"524.543.242,43"
2026-04,"550.696.350,83"
2026-05,"648.813.913,02"
2026-06,"642.910.546,24"
2026-07,"439.493.456,50"
2026-08,"563.512.502,64"
