Mês,Valores_Previstos
2025-09,"44.899.024,29"
2025-10,"41.034.800,56"
2025-11,"27.795.824,88"
2025-12,"26.714.450,91"
2026-01,"70.126.722,54"
2026-02,"61.127.837,01"
2026-03,"67.158.879,85"
2026-04,"71.783.682,19"
2026-05,"69.155.898,38"
2026-06,"64.535.089,41"
2026-07,"75.233.907,20"
2026-08,"61.014.066,25"
