Mês,Valores_Previstos
2025-09,"92.192.460,27"
2025-10,"123.023.720,23"
2025-11,"125.693.637,33"
2025-12,"191.834.570,84"
2026-01,"76.057.814,78"
2026-02,"102.600.080,59"
2026-03,"103.252.728,12"
2026-04,"97.886.988,55"
2026-05,"107.649.677,84"
2026-06,"106.838.506,72"
2026-07,"109.345.140,31"
2026-08,"109.294.012,22"
