Mês,Valores_Previstos
2025-09,"18.873.017,73"
2025-10,"19.620.984,75"
2025-11,"19.655.890,53"
2025-12,"18.015.872,61"
2026-01,"18.658.090,80"
2026-02,"18.835.010,41"
2026-03,"18.930.368,25"
2026-04,"19.157.611,06"
2026-05,"18.898.973,98"
2026-06,"17.451.983,20"
2026-07,"19.390.280,31"
2026-08,"19.932.263,59"
