Mês,Valores_Previstos
2025-09,"1.933.893.758,32"
2025-10,"1.932.208.349,71"
2025-11,"1.957.562.840,45"
2025-12,"1.973.883.132,41"
2026-01,"1.978.542.549,16"
2026-02,"1.982.599.678,50"
2026-03,"1.985.009.729,88"
2026-04,"2.015.388.205,82"
2026-05,"2.031.889.149,58"
2026-06,"2.058.924.206,77"
2026-07,"2.072.642.954,54"
2026-08,"2.069.069.233,29"
