Mês,Real,Previsto,Erro,Erro %
2024-09,"113.270.390,50","70.196.763,74","43.073.626,76","38,03"
2024-10,"71.310.563,16","61.585.845,07","9.724.718,09","13,64"
2024-11,"83.907.229,05","68.010.683,10","15.896.545,95","18,95"
2024-12,"109.964.004,50","93.897.600,63","16.066.403,87","14,61"
2025-01,"57.120.761,92","53.479.647,86","3.641.114,06","6,37"
2025-02,"87.784.782,54","67.080.378,26","20.704.404,28","23,59"
2025-03,"71.988.604,85","73.453.989,99","-1.465.385,14","-2,04"
2025-04,"38.997.927,54","66.331.995,54","-27.334.068,00","-70,09"
2025-05,"67.796.479,70","64.294.047,04","3.502.432,66","5,17"
2025-06,"61.942.744,62","67.045.710,46","-5.102.965,84","-8,24"
2025-07,"168.582.844,00","65.817.696,59","102.765.147,41","60,96"
2025-08,"91.018.273,95","67.539.301,08","23.478.972,87","25,80"
