Mês,Valores_Previstos
2025-09,"129.214.774,71"
2025-10,"105.391.750,73"
2025-11,"81.431.687,66"
2025-12,"2.011.853.516,34"
2026-01,"659.803.222,94"
2026-02,"418.502.624,64"
2026-03,"517.563.775,54"
2026-04,"1.035.968.715,34"
2026-05,"569.389.347,64"
2026-06,"315.894.353,24"
2026-07,"264.813.678,94"
2026-08,"189.647.779,44"
