Mês,Valores_Previstos
2025-09,"5.384.196.381,58"
2025-10,"5.385.568.181,39"
2025-11,"5.383.239.079,64"
2025-12,"5.383.961.953,53"
2026-01,"5.385.683.644,01"
2026-02,"5.385.406.403,97"
2026-03,"5.385.360.089,19"
2026-04,"5.385.259.675,62"
2026-05,"5.382.706.654,22"
2026-06,"5.384.414.463,24"
2026-07,"5.385.111.001,27"
2026-08,"5.383.369.202,13"
