Mês,Valores_Previstos
2025-09,"93.365.274,63"
2025-10,"105.782.819,91"
2025-11,"213.630.767,52"
2025-12,"1.915.261.718,62"
2026-01,"1.454.906.374,32"
2026-02,"443.159.395,63"
2026-03,"977.382.239,53"
2026-04,"1.786.601.683,67"
2026-05,"709.307.046,54"
2026-06,"259.434.372,02"
2026-07,"199.404.293,40"
2026-08,"172.839.163,33"
