Mês,Real,Previsto,Erro,Erro %
2024-09,"87.380.261,18","92.492.654,09","-5.112.392,91","-5,85"
2024-10,"88.207.197,23","92.088.854,95","-3.881.657,72","-4,40"
2024-11,"53.648.792,01","99.750.973,29","-46.102.181,28","-85,93"
2024-12,"86.463.439,39","138.309.532,40","-51.846.093,01","-59,96"
2025-01,"87.444.568,19","79.470.066,68","7.974.501,51","9,12"
2025-02,"196.635.216,90","95.945.579,27","100.689.637,63","51,21"
2025-03,"113.870.255,00","98.522.756,91","15.347.498,09","13,48"
2025-04,"124.817.236,00","103.376.918,28","21.440.317,72","17,18"
2025-05,"91.568.438,19","104.866.796,32","-13.298.358,13","-14,52"
2025-06,"103.416.099,50","108.137.911,73","-4.721.812,23","-4,57"
2025-07,"112.070.051,20","108.468.404,51","3.601.646,69","3,21"
2025-08,"105.850.374,10","105.840.963,78","9.410,32","0,01"
