Métrica,Valor,Valor_formatado
RMSE (Root Mean Squared Error),174975599.77580136,"174.975.599,78"
MAE (Mean Absolute Error),151900185.97472078,"151.900.185,97"
MAPE (Mean Absolute % Error),9.482361745025205,"9,48"
