Mês,Valores_Previstos
2025-09,"125.769.488,50"
2025-10,"115.457.295,88"
2025-11,"99.096.055,12"
2025-12,"80.581.898,00"
2026-01,"127.250.290,11"
2026-02,"123.539.310,65"
2026-03,"165.699.534,12"
2026-04,"151.702.640,05"
2026-05,"156.810.836,28"
2026-06,"158.640.688,05"
2026-07,"169.242.211,97"
2026-08,"141.390.499,77"
