Mês,Valores_Previstos
2025-09,"2.748.101.847,51"
2025-10,"3.001.488.428,82"
2025-11,"2.794.483.792,91"
2025-12,"3.044.262.872,52"
2026-01,"2.840.837.470,90"
2026-02,"3.087.065.362,13"
2026-03,"2.887.163.322,74"
2026-04,"3.129.895.459,86"
2026-05,"2.933.461.782,79"
2026-06,"3.172.752.734,75"
2026-07,"2.979.733.278,63"
2026-08,"3.215.636.762,55"
