Mês,Real,Previsto,Erro,Erro %
2024-09,"27.338.946,81","33.036.067,25","-5.697.120,44","-20,84"
2024-10,"25.229.524,15","29.505.555,44","-4.276.031,29","-16,95"
2024-11,"18.680.562,34","24.000.050,13","-5.319.487,79","-28,48"
2024-12,"76.991.111,57","68.700.591,77","8.290.519,80","10,77"
2025-01,"584.445.560,80","559.794.677,18","24.650.883,62","4,22"
2025-02,"87.622.206,86","94.155.416,74","-6.533.209,88","-7,46"
2025-03,"85.897.201,43","80.135.136,00","5.762.065,43","6,71"
2025-04,"79.112.370,97","93.113.636,74","-14.001.265,77","-17,70"
2025-05,"79.300.500,22","82.011.752,11","-2.711.251,89","-3,42"
2025-06,"44.567.854,22","51.292.679,78","-6.724.825,56","-15,09"
2025-07,"44.581.594,17","46.595.916,48","-2.014.322,31","-4,52"
2025-08,"33.391.248,18","45.580.433,21","-12.189.185,03","-36,50"
