Métrica,Valor,Valor_formatado
RMSE (Root Mean Squared Error),341949482.0301957,"341.949.482,03"
MAE (Mean Absolute Error),245315055.55265617,"245.315.055,55"
MAPE (Mean Absolute % Error),10.714698958887704,"10,71"
