Métrica,Valor,Valor_formatado
RMSE (Root Mean Squared Error),185769675.08061573,"185.769.675,08"
MAE (Mean Absolute Error),158972685.9596415,"158.972.685,96"
MAPE (Mean Absolute % Error),10.904697805766212,"10,90"
