Mês,Valores_Previstos
2025-09,"1.108.203.569,96"
2025-10,"1.170.376.564,32"
2025-11,"1.362.295.314,04"
2025-12,"1.312.337.183,78"
2026-01,"1.377.607.857,17"
2026-02,"1.321.389.427,03"
2026-03,"1.244.642.221,08"
2026-04,"1.376.296.309,86"
2026-05,"1.311.052.230,23"
2026-06,"1.345.203.673,28"
2026-07,"1.152.542.828,18"
2026-08,"1.369.321.433,89"
