Métrica,Valor,Valor_formatado
RMSE (Root Mean Squared Error),25671233.030585002,"25.671.233,03"
MAE (Mean Absolute Error),22992174.915886234,"22.992.174,92"
MAPE (Mean Absolute % Error),31.43537349114799,"31,44"
