Mês,Valores_Previstos
2025-09,"101.434.352,65"
2025-10,"101.287.882,47"
2025-11,"99.311.547,36"
2025-12,"102.526.776,85"
2026-01,"102.694.957,29"
2026-02,"103.442.734,14"
2026-03,"103.318.802,28"
2026-04,"103.214.329,11"
2026-05,"102.605.354,10"
2026-06,"102.998.751,70"
2026-07,"103.135.199,57"
2026-08,"103.010.270,66"
