Mês,Real,Previsto,Erro,Erro %
2024-09,"431.708.696,60","466.689.453,98","-34.980.757,38","-8,10"
2024-10,"458.610.835,60","499.761.297,99","-41.150.462,39","-8,97"
2024-11,"591.014.659,60","609.462.664,72","-18.448.005,12","-3,12"
2024-12,"662.776.518,60","644.915.009,50","17.861.509,10","2,69"
2025-01,"568.472.828,90","611.296.399,94","-42.823.571,04","-7,53"
2025-02,"745.301.910,90","783.477.153,75","-38.175.242,85","-5,12"
2025-03,"494.356.608,70","519.992.431,34","-25.635.822,64","-5,19"
2025-04,"504.704.651,00","560.710.044,67","-56.005.393,67","-11,10"
2025-05,"641.617.383,10","621.461.770,03","20.155.613,07","3,14"
2025-06,"650.661.308,30","613.608.394,72","37.052.913,58","5,69"
2025-07,"404.213.742,00","475.171.183,76","-70.957.441,76","-17,55"
2025-08,"529.143.572,40","565.747.774,97","-36.604.202,57","-6,92"
