Mês,Valores_Previstos
2025-09,"199.816.624,62"
2025-10,"204.814.105,20"
2025-11,"185.105.036,72"
2025-12,"199.638.204,40"
2026-01,"1.678.652.221,53"
2026-02,"925.576.203,28"
2026-03,"787.783.031,58"
2026-04,"583.433.899,94"
2026-05,"312.967.558,49"
2026-06,"252.497.811,45"
2026-07,"266.088.137,78"
2026-08,"217.736.510,35"
