Mês,Valores_Previstos
2025-09,"1.639.952.471,42"
2025-10,"1.867.539.908,36"
2025-11,"1.941.740.365,60"
2025-12,"2.211.258.839,85"
2026-01,"1.846.258.979,33"
2026-02,"1.985.075.247,89"
2026-03,"1.678.676.361,81"
2026-04,"1.740.144.661,55"
2026-05,"1.907.721.842,52"
2026-06,"1.908.742.192,28"
2026-07,"1.750.779.522,14"
2026-08,"1.885.521.327,86"
