Métrica,Valor,Valor_formatado
RMSE (Root Mean Squared Error),247505802.13236257,"247.505.802,13"
MAE (Mean Absolute Error),211786337.83356753,"211.786.337,83"
MAPE (Mean Absolute % Error),2.9325190162120416,"2,93"
