Mês,Valores_Previstos
2025-09,"403.645.721,16"
2025-10,"395.338.799,19"
2025-11,"221.852.263,39"
2025-12,"179.106.394,84"
2026-01,"406.764.331,63"
2026-02,"421.448.487,26"
2026-03,"470.233.052,26"
2026-04,"481.599.920,36"
2026-05,"452.750.440,98"
2026-06,"487.070.796,66"
2026-07,"486.887.936,30"
2026-08,"426.074.123,43"
