Métrica,Valor,Valor_formatado
RMSE (Root Mean Squared Error),56132658.55473972,"56.132.658,55"
MAE (Mean Absolute Error),50197840.35326914,"50.197.840,35"
MAPE (Mean Absolute % Error),19.71156772191857,"19,71"
