Mês,Valores_Previstos
2025-09,"174.386.653,38"
2025-10,"175.364.042,68"
2025-11,"174.030.392,52"
2025-12,"181.644.859,38"
2026-01,"180.341.255,04"
2026-02,"177.963.675,78"
2026-03,"177.943.124,03"
2026-04,"184.773.907,98"
2026-05,"185.291.501,40"
2026-06,"185.386.987,89"
2026-07,"184.810.666,78"
2026-08,"186.581.852,71"
