Mês,Valores_Previstos
2025-09,"2.243.217.733,69"
2025-10,"2.223.270.827,29"
2025-11,"2.219.203.235,48"
2025-12,"2.273.723.341,57"
2026-01,"2.209.251.427,77"
2026-02,"2.140.905.443,84"
2026-03,"2.153.978.237,12"
2026-04,"2.196.629.016,06"
2026-05,"2.175.255.597,22"
2026-06,"2.232.614.995,59"
2026-07,"2.307.662.039,19"
2026-08,"2.321.281.906,62"
