Mês,Valores_Previstos
2025-09,"794.959.422,77"
2025-10,"808.028.267,22"
2025-11,"1.035.292.510,85"
2025-12,"1.209.274.889,70"
2026-01,"1.144.683.393,24"
2026-02,"1.284.676.954,58"
2026-03,"951.344.193,53"
2026-04,"1.052.321.571,29"
2026-05,"1.272.137.932,83"
2026-06,"1.239.460.777,43"
2026-07,"797.966.194,92"
2026-08,"923.605.516,19"
