Mês,Valores_Previstos
2025-09,"3.830.428.239,80"
2025-10,"4.054.025.610,42"
2025-11,"4.728.352.214,12"
2025-12,"4.786.872.401,04"
2026-01,"4.779.163.222,03"
2026-02,"4.741.380.370,31"
2026-03,"4.467.163.412,49"
2026-04,"4.640.523.817,37"
2026-05,"4.763.191.003,23"
2026-06,"4.771.127.951,44"
2026-07,"4.714.844.103,91"
2026-08,"4.732.676.089,56"
