Mês,Valores_Previstos
2025-09,"227.945.480,91"
2025-10,"241.695.690,83"
2025-11,"305.614.681,64"
2025-12,"333.034.862,44"
2026-01,"299.680.390,93"
2026-02,"412.265.138,84"
2026-03,"275.340.064,47"
2026-04,"282.871.144,85"
2026-05,"337.922.985,59"
2026-06,"355.296.328,53"
2026-07,"238.487.175,39"
2026-08,"308.574.281,26"
