Mês,Valores_Previstos
2025-09,"4.938.279.313,74"
2025-10,"5.011.791.162,30"
2025-11,"5.048.322.779,64"
2025-12,"5.127.864.499,60"
2026-01,"5.285.022.591,05"
2026-02,"5.059.169.109,88"
2026-03,"5.079.558.435,64"
2026-04,"5.296.233.245,44"
2026-05,"5.205.935.516,16"
2026-06,"5.254.973.116,54"
2026-07,"5.259.223.927,28"
2026-08,"5.262.859.898,28"
