Métrica,Valor,Valor_formatado
RMSE (Root Mean Squared Error),143317237.5323343,"143.317.237,53"
MAE (Mean Absolute Error),114435867.09081836,"114.435.867,09"
MAPE (Mean Absolute % Error),11.779332482659905,"11,78"
