Métrica,Valor,Valor_formatado
RMSE (Root Mean Squared Error),472655206.87513137,"472.655.206,88"
MAE (Mean Absolute Error),273076260.0075948,"273.076.260,01"
MAPE (Mean Absolute % Error),12.450210268536793,"12,45"
