Mês,Valores_Previstos
2025-09,"79.252.180,09"
2025-10,"70.672.105,51"
2025-11,"77.127.787,65"
2025-12,"103.054.853,30"
2026-01,"62.658.440,61"
2026-02,"76.290.015,13"
2026-03,"82.694.470,95"
2026-04,"75.603.320,59"
2026-05,"73.606.366,04"
2026-06,"76.378.723,72"
2026-07,"75.181.572,16"
2026-08,"76.944.635,71"
