Mês,Valores_Previstos
2025-09,"887.776.049,12"
2025-10,"928.020.611,78"
2025-11,"1.276.246.869,68"
2025-12,"1.439.498.874,90"
2026-01,"1.345.685.812,04"
2026-02,"1.525.460.830,90"
2026-03,"1.076.802.208,01"
2026-04,"1.167.639.233,78"
2026-05,"1.484.739.909,49"
2026-06,"1.480.410.339,81"
2026-07,"896.691.113,82"
2026-08,"1.167.643.644,68"
