Mês,Valores_Previstos
2025-09,"465.383.352,02"
2025-10,"485.816.186,50"
2025-11,"674.271.439,30"
2025-12,"712.569.034,97"
2026-01,"655.743.500,76"
2026-02,"740.707.119,73"
2026-03,"513.147.159,57"
2026-04,"538.541.406,67"
2026-05,"708.158.924,34"
2026-06,"681.945.950,57"
2026-07,"453.490.195,11"
2026-08,"529.414.563,06"
