Mês,Valores_Previstos
2025-09,"857.672.893,96"
2025-10,"883.247.876,17"
2025-11,"1.072.699.441,22"
2025-12,"1.328.287.175,38"
2026-01,"1.272.635.750,48"
2026-02,"1.504.709.891,84"
2026-03,"979.739.936,83"
2026-04,"1.024.479.697,07"
2026-05,"1.477.393.147,83"
2026-06,"1.482.870.349,06"
2026-07,"875.379.842,03"
2026-08,"1.006.887.887,04"
