Mês,Valores_Previstos
2025-09,"13.558.227,85"
2025-10,"13.927.833,10"
2025-11,"9.269.700,38"
2025-12,"9.387.409,48"
2026-01,"13.143.275,84"
2026-02,"21.165.641,19"
2026-03,"16.027.060,92"
2026-04,"13.700.493,68"
2026-05,"15.244.152,21"
2026-06,"16.080.913,07"
2026-07,"17.002.758,97"
2026-08,"21.501.308,27"
