Métrica,Valor,Valor_formatado
RMSE (Root Mean Squared Error),70781096.55602495,"70.781.096,56"
MAE (Mean Absolute Error),61842275.69750667,"61.842.275,70"
MAPE (Mean Absolute % Error),46.99057588878065,"46,99"
