Mês,Real,Previsto,Erro,Erro %
2024-09,"1.343.898.828,00","1.287.955.914,59","55.942.913,41","4,16"
2024-10,"1.253.214.985,00","1.293.886.665,77","-40.671.680,77","-3,25"
2024-11,"1.253.811.409,00","1.415.909.388,11","-162.097.979,11","-12,93"
2024-12,"2.295.733.705,00","2.280.338.881,35","15.394.823,65","0,67"
2025-01,"1.237.627.880,00","1.363.017.719,98","-125.389.839,98","-10,13"
2025-02,"1.325.431.147,00","1.230.043.494,67","95.387.652,33","7,20"
2025-03,"1.242.395.650,00","1.350.816.503,40","-108.420.853,40","-8,73"
2025-04,"1.408.860.254,00","1.283.841.496,52","125.018.757,48","8,87"
2025-05,"1.444.388.847,00","1.358.792.507,55","85.596.339,45","5,93"
2025-06,"1.341.029.506,00","1.413.866.603,68","-72.837.097,68","-5,43"
2025-07,"1.307.868.800,00","1.380.899.301,42","-73.030.501,42","-5,58"
2025-08,"1.343.359.484,00","1.400.262.503,70","-56.903.019,70","-4,24"
