Mês,Valores_Previstos
2025-09,"80.179.608,11"
2025-10,"82.578.221,86"
2025-11,"81.642.252,45"
2025-12,"98.792.653,42"
2026-01,"78.753.463,24"
2026-02,"78.495.685,92"
2026-03,"87.211.866,65"
2026-04,"80.156.274,45"
2026-05,"80.296.575,44"
2026-06,"80.069.032,11"
2026-07,"81.189.120,07"
2026-08,"84.970.249,56"
