Métrica,Valor,Valor_formatado
RMSE (Root Mean Squared Error),79059840.94006422,"79.059.840,94"
MAE (Mean Absolute Error),70493647.29188369,"70.493.647,29"
MAPE (Mean Absolute % Error),4.924780803052994,"4,92"
