Mês,Valores_Previstos
2025-09,"1.749.952.440,52"
2025-10,"1.719.657.852,30"
2025-11,"1.925.299.935,19"
2025-12,"1.973.272.024,60"
2026-01,"1.904.883.666,87"
2026-02,"1.973.244.584,96"
2026-03,"1.908.163.079,34"
2026-04,"1.851.588.004,91"
2026-05,"1.973.672.662,19"
2026-06,"1.973.633.422,56"
2026-07,"1.969.874.893,24"
2026-08,"1.974.933.200,26"
