Mês,Real,Previsto,Erro,Erro %
2024-09,"92.096.063,97","68.789.241,82","23.306.822,15","25,31"
2024-10,"55.202.325,00","66.629.717,22","-11.427.392,22","-20,70"
2024-11,"32.023.191,81","38.967.108,79","-6.943.916,98","-21,68"
2024-12,"33.321.081,90","37.506.272,89","-4.185.190,99","-12,56"
2025-01,"67.893.963,58","73.467.462,41","-5.573.498,83","-8,21"
2025-02,"63.920.187,69","63.699.728,18","220.459,51","0,34"
2025-03,"117.411.146,80","100.341.129,13","17.070.017,67","14,54"
2025-04,"421.225.768,60","362.301.171,98","58.924.596,62","13,99"
2025-05,"122.565.321,80","116.428.204,13","6.137.117,67","5,01"
2025-06,"108.588.185,20","101.841.702,43","6.746.482,77","6,21"
2025-07,"109.749.720,70","105.627.498,76","4.122.221,94","3,76"
2025-08,"98.388.157,99","90.919.454,58","7.468.703,41","7,59"
