Mês,Valores_Previstos
2025-09,"149.479.076,93"
2025-10,"149.245.954,56"
2025-11,"151.094.405,33"
2025-12,"151.510.151,90"
2026-01,"141.312.906,09"
2026-02,"146.916.918,89"
2026-03,"148.823.379,06"
2026-04,"149.517.146,57"
2026-05,"148.454.995,48"
2026-06,"148.921.638,05"
2026-07,"148.991.140,39"
2026-08,"148.551.716,37"
