Mês,Valores_Previstos
2025-09,"707.478.739,46"
2025-10,"718.534.874,34"
2025-11,"805.794.442,06"
2025-12,"944.167.660,66"
2026-01,"771.580.388,66"
2026-02,"910.385.210,80"
2026-03,"754.675.629,69"
2026-04,"770.899.288,08"
2026-05,"826.704.561,77"
2026-06,"875.750.619,52"
2026-07,"747.439.534,07"
2026-08,"792.523.483,17"
