Mês,Valores_Previstos
2025-09,"246.747.831,78"
2025-10,"259.405.536,30"
2025-11,"309.939.357,37"
2025-12,"336.770.893,61"
2026-01,"305.840.855,95"
2026-02,"375.341.662,88"
2026-03,"268.515.299,68"
2026-04,"331.280.514,25"
2026-05,"317.656.848,32"
2026-06,"313.267.922,05"
2026-07,"254.994.624,89"
2026-08,"292.749.004,71"
