Mês,Valores_Previstos
2025-09,"5.225.090,59"
2025-10,"5.225.288,83"
2025-11,"5.225.543,58"
2025-12,"5.225.439,25"
2026-01,"5.224.769,75"
2026-02,"5.223.988,97"
2026-03,"5.223.282,09"
2026-04,"5.222.910,82"
2026-05,"5.222.682,15"
2026-06,"5.223.061,24"
2026-07,"5.222.058,74"
2026-08,"5.219.322,51"
