Mês,Valores_Previstos
2025-09,"3.795.201.539,43"
2025-10,"3.746.805.798,87"
2025-11,"3.801.713.139,22"
2025-12,"3.853.956.217,02"
2026-01,"3.883.554.873,48"
2026-02,"3.863.752.797,51"
2026-03,"3.872.638.759,83"
2026-04,"3.924.664.674,59"
2026-05,"3.920.386.838,55"
2026-06,"3.929.554.282,85"
2026-07,"3.931.165.519,31"
2026-08,"3.973.220.555,71"
