Mês,Valores_Previstos
2025-09,"251.962.868,24"
2025-10,"252.076.376,46"
2025-11,"252.597.971,31"
2025-12,"252.873.154,60"
2026-01,"253.014.899,22"
2026-02,"250.938.060,33"
2026-03,"251.197.568,57"
2026-04,"251.453.438,70"
2026-05,"251.582.193,15"
2026-06,"251.979.179,69"
2026-07,"252.380.241,35"
2026-08,"252.260.445,63"
