Métrica,Valor,Valor_formatado
RMSE (Root Mean Squared Error),4130537.8483172273,"4.130.537,85"
MAE (Mean Absolute Error),2414506.0121123088,"2.414.506,01"
MAPE (Mean Absolute % Error),18.39291426837414,"18,39"
