Mês,Valores_Previstos
2025-09,"132.004.644,63"
2025-10,"136.036.978,96"
2025-11,"137.632.296,62"
2025-12,"165.170.774,45"
2026-01,"121.587.631,44"
2026-02,"116.778.962,66"
2026-03,"121.671.267,45"
2026-04,"121.973.992,39"
2026-05,"123.605.013,70"
2026-06,"125.780.667,44"
2026-07,"124.181.713,18"
2026-08,"128.861.690,58"
