Mês,Valores_Previstos
2025-09,"396.592.806,46"
2025-10,"943.978.473,46"
2025-11,"237.543.268,74"
2025-12,"163.830.748,03"
2026-01,"428.773.438,46"
2026-02,"190.946.219,48"
2026-03,"188.418.998,22"
2026-04,"185.877.202,46"
2026-05,"183.213.821,90"
2026-06,"186.566.458,58"
2026-07,"213.725.377,24"
2026-08,"235.835.973,12"
