Métrica,Valor,Valor_formatado
RMSE (Root Mean Squared Error),1941533314.1982954,"1.941.533.314,20"
MAE (Mean Absolute Error),1385278755.0207508,"1.385.278.755,02"
MAPE (Mean Absolute % Error),6.025247559478759,"6,03"
