Mês,Valores_Previstos
2025-09,"186.497.119,63"
2025-10,"187.430.575,68"
2025-11,"188.473.569,23"
2025-12,"188.015.446,86"
2026-01,"185.426.361,35"
2026-02,"183.149.528,90"
2026-03,"183.806.599,36"
2026-04,"184.340.224,29"
2026-05,"185.191.200,97"
2026-06,"186.173.958,54"
2026-07,"187.755.622,14"
2026-08,"187.004.998,90"
