Mês,Valores_Previstos
2025-09,"5.861.658.279,43"
2025-10,"5.746.307.762,62"
2025-11,"5.833.990.975,04"
2025-12,"6.440.824.123,80"
2026-01,"5.756.699.485,90"
2026-02,"5.926.801.664,75"
2026-03,"5.493.443.240,72"
2026-04,"5.847.742.702,30"
2026-05,"5.999.440.383,99"
2026-06,"5.865.051.068,35"
2026-07,"5.953.290.407,08"
2026-08,"6.031.618.187,57"
