Mês,Valores_Previstos
2025-09,"5.007.996.755,05"
2025-10,"5.037.182.634,84"
2025-11,"5.561.807.448,76"
2025-12,"5.678.744.217,73"
2026-01,"5.422.619.521,62"
2026-02,"5.303.374.033,65"
2026-03,"5.124.314.227,99"
2026-04,"5.123.782.824,42"
2026-05,"5.403.045.286,94"
2026-06,"5.459.110.378,78"
2026-07,"5.503.328.236,50"
2026-08,"5.427.242.951,19"
