Métrica,Valor,Valor_formatado
RMSE (Root Mean Squared Error),497488661.58527654,"497.488.661,59"
MAE (Mean Absolute Error),381395944.9548581,"381.395.944,95"
MAPE (Mean Absolute % Error),1.9859828663837726,"1,99"
