Mês,Real,Previsto,Erro,Erro %
2024-09,"867.642.004,10","112.739.326,13","754.902.677,97","87,01"
2024-10,"778.448.971,00","142.480.626,75","635.968.344,25","81,70"
2024-11,"892.149.179,60","88.951.018,37","803.198.161,23","90,03"
2024-12,"911.905.571,70","69.559.049,61","842.346.522,09","92,37"
2025-01,"947.289.230,50","81.908.735,48","865.380.495,02","91,35"
2025-02,"774.717.477,90","76.487.868,39","698.229.609,51","90,13"
2025-03,"832.939.616,00","88.953.304,04","743.986.311,96","89,32"
2025-04,"818.186.783,60","90.092.037,84","728.094.745,76","88,99"
2025-05,"805.464.750,50","95.789.744,44","709.675.006,06","88,11"
2025-06,"874.235.976,20","97.449.943,90","776.786.032,30","88,85"
2025-07,"845.365.713,40","103.491.853,73","741.873.859,67","87,76"
2025-08,"1.068.318.212,00","102.189.334,21","966.128.877,79","90,43"
