Mês,Valores_Previstos
2025-09,"289.149.092,17"
2025-10,"280.330.727,19"
2025-11,"269.645.389,59"
2025-12,"403.388.747,81"
2026-01,"218.775.595,16"
2026-02,"264.510.780,56"
2026-03,"261.535.745,11"
2026-04,"282.178.933,90"
2026-05,"255.071.529,97"
2026-06,"271.750.569,13"
2026-07,"266.655.651,25"
2026-08,"257.330.690,76"
