Mês,Valores_Previstos
2025-09,"2.654.083.236,21"
2025-10,"2.742.420.466,51"
2025-11,"2.880.982.450,78"
2025-12,"3.157.942.385,75"
2026-01,"2.959.445.375,79"
2026-02,"3.174.036.495,74"
2026-03,"2.900.521.471,02"
2026-04,"2.952.891.612,54"
2026-05,"3.130.225.834,30"
2026-06,"3.114.013.087,36"
2026-07,"2.982.124.516,81"
2026-08,"3.087.664.088,56"
